State,County,Day,Month,Year,Date,HPAI Strain,Order,Bird Species,WOAH Classification,Sampling,Sampling Method,Submitting Agency
Texas,Freestone,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Red River,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Wisconsin,Columbia,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,SCWDS
Montana,Lake,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Montana,Teton,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Montana,Teton,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Montana,Teton,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Wisconsin,Buffalo,28,10,2022,28/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Wisconsin,Buffalo,28,10,2022,28/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Jefferson Davis,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Jefferson Davis,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Jefferson Davis,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Louisiana,Cameron,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Ohio,Ottawa,28,10,2022,28/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Ohio,Ottawa,28,10,2022,28/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Marion,31,10,2022,31/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Marion,31,10,2022,31/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Marion,31,10,2022,31/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Marion,31,10,2022,31/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Guthrie,31,10,2022,31/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Wisconsin,Marinette,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Florida,Brevard,13,10,2022,13/10/2022,EA H5,Passeriformes,Boat-tailed grackle,Wild bird,Live bird,Live bird,NWDP
Texas,Chambers,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
California,Solano,19,10,2022,19/10/2022,EA/AM H5N1,Pelecaniformes,Brown pelican,Captive wild bird,Live bird,Live bird,NWDP
California,San Diego,31,10,2022,31/10/2022,EA H5N1,Pelecaniformes,Brown pelican,Wild bird,Live bird,Live bird,NWDP
California,Los Angeles,25,10,2022,25/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Captive wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,3,10,2022,03/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,3,10,2022,03/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,3,10,2022,03/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,3,10,2022,03/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,3,10,2022,03/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Smith,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Hale,7,10,2022,07/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Hale,7,10,2022,07/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,12,10,2022,12/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
North Dakota,Logan,13,10,2022,13/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
North Dakota,Stutsman,13,10,2022,13/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Wisconsin,Columbia,17,10,2022,17/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Oklahoma,Tillman,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,Tennessee Technological University/SCWDS
Texas,Freestone,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Freestone,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Anoka,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Kansas,McPherson,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Marshall,7,10,2022,07/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Texas,Taylor,11,10,2022,11/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Woodbury,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Woodbury,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,SCWDS
Iowa,Woodbury,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Bremer,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Dickinson,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Dickinson,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Dickinson,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Dickinson,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Dickinson,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,St. Louis,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Stearns,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Stearns,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Stearns,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Stearns,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Wright,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Missouri,Chariton,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Chisago,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Cass,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Big Stone,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Big Stone,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Big Stone,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Big Stone,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Big Stone,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Big Stone,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Minnesota,Big Stone,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Clay,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Clay,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Clay,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Clay,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Clay,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Monroe,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Iowa,Dickinson,25,10,2022,25/10/2022,EA H5,Anseriformes,Blue-winged teal,Wild bird,Live bird,Live bird,NWDP
Oregon,Marion,19,10,2022,19/10/2022,EA H5N1,Anseriformes,Cackling goose,Wild bird,Live bird,Live bird,NWDP
Oregon,Marion,31,10,2022,31/10/2022,EA H5N1,Anseriformes,Cackling goose,Wild bird,Live bird,Live bird,NWDP
Oregon,Marion,31,10,2022,31/10/2022,EA H5N1,Anseriformes,Cackling goose,Wild bird,Live bird,Live bird,NWDP
California,San Benito,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,El Dorado,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Orange,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Orange,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Lassen,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Lassen,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,San Luis Obispo,25,10,2022,25/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Santa Cruz,25,10,2022,25/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Los Angeles,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Los Angeles,19,10,2022,19/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Los Angeles,25,10,2022,25/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Los Angeles,25,10,2022,25/10/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
Arizona,Maricopa,7,10,2022,07/10/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Marin,19,10,2022,19/10/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Orange,19,10,2022,19/10/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Los Angeles,19,10,2022,19/10/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
California,Riverside,25,10,2022,25/10/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Live bird,Live bird,NWDP
